date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2015-02-04,Quarter1,sewing,Wednesday,Team3,0.8,22.52,968.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409
2015-02-04,Quarter1,sewing,Wednesday,Team10,0.8,22.52,1108.0,6720.0,113.0,0.0,0.0,0.0,56.0,0.999995238
2015-02-04,Quarter1,finishing,Wednesday,Team2,0.8,3.94,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,0.966759259
2015-02-04,Quarter1,finishing,Wednesday,Team1,0.8,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.929183333
2015-02-04,Quarter1,finishing,Wednesday,Team8,0.7,4.15,1031.6,3000.0,0.0,0.0,0.0,0.0,25.0,0.915766667
2015-02-04,Quarter1,sewing,Wednesday,Team1,0.8,22.52,1532.0,6900.0,88.0,0.0,0.0,0.0,57.5,0.900147246
2015-02-04,Quarter1,sewing,Wednesday,Team12,0.8,15.26,1094.0,4080.0,38.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-04,Quarter1,sewing,Wednesday,Team9,0.8,22.52,1086.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.799963218
2015-02-04,Quarter1,finishing,Wednesday,Team7,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.779791667
2015-02-04,Quarter1,finishing,Wednesday,Team9,0.75,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.755166667
2015-02-04,Quarter1,sewing,Wednesday,Team6,0.7,18.79,941.0,3360.0,30.0,0.0,0.0,0.0,33.0,0.700710417
2015-02-04,Quarter1,sewing,Wednesday,Team7,0.7,24.26,1471.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.700612069
2015-02-04,Quarter1,sewing,Wednesday,Team11,0.7,10.05,1042.0,6120.0,60.0,0.0,0.0,0.0,53.0,0.700278846
2015-02-04,Quarter1,sewing,Wednesday,Team8,0.7,29.12,1248.0,6840.0,0.0,0.0,0.0,0.0,57.0,0.700135088
2015-02-04,Quarter1,finishing,Wednesday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.687555556
2015-02-04,Quarter1,sewing,Wednesday,Team5,0.65,30.1,326.0,5820.0,0.0,90.0,10.0,0.0,58.5,0.650834808
2015-02-04,Quarter1,finishing,Wednesday,Team6,0.7,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.531666667
2015-02-04,Quarter1,sewing,Wednesday,Team4,0.35,30.1,287.0,6060.0,23.0,150.0,15.0,0.0,55.5,0.350706422
2015-02-05,Quarter1,sewing,Thursday,Team2,0.8,22.52,1300.0,6780.0,113.0,0.0,0.0,0.0,56.5,1.000446018
2015-02-05,Quarter1,sewing,Thursday,Team1,0.8,22.52,1485.0,6900.0,113.0,0.0,0.0,0.0,57.5,1.000018551
2015-02-05,Quarter1,sewing,Thursday,Team10,0.8,22.52,1039.0,6720.0,113.0,0.0,0.0,0.0,56.0,0.999995238
2015-02-05,Quarter1,finishing,Thursday,Team2,0.8,3.94,970.0,2640.0,0.0,0.0,0.0,0.0,22.0,0.999924242
2015-02-05,Quarter1,sewing,Thursday,Team3,0.8,22.52,1063.0,6840.0,100.0,0.0,0.0,0.0,57.0,0.950185965
2015-02-05,Quarter1,finishing,Thursday,Team6,0.7,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.9425
2015-02-05,Quarter1,finishing,Thursday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.906666667
2015-02-05,Quarter1,finishing,Thursday,Team7,0.7,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.8471
2015-02-05,Quarter1,finishing,Thursday,Team1,0.8,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.845458333
2015-02-05,Quarter1,sewing,Thursday,Team12,0.8,15.26,1083.0,720.0,38.0,0.0,0.0,0.0,34.0,0.800612676
2015-02-05,Quarter1,sewing,Thursday,Team9,0.8,29.12,1069.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.799963218
2015-02-05,Quarter1,finishing,Thursday,Team10,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.771583333
2015-02-05,Quarter1,sewing,Thursday,Team11,0.75,10.05,668.0,2520.0,34.0,0.0,0.0,0.0,26.0,0.7504
2015-02-05,Quarter1,sewing,Thursday,Team6,0.7,18.79,766.0,2760.0,30.0,0.0,0.0,0.0,33.0,0.700079032
2015-02-05,Quarter1,sewing,Thursday,Team5,0.7,30.1,557.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.562212644
2015-02-05,Quarter1,sewing,Thursday,Team7,0.07,24.26,1608.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.522844828
2015-02-05,Quarter1,sewing,Thursday,Team4,0.5,30.1,417.0,6360.0,23.0,0.0,0.0,1.0,53.0,0.500720126
2015-02-05,Quarter1,sewing,Thursday,Team8,0.7,24.26,1167.0,6840.0,0.0,0.0,0.0,0.0,57.0,0.496549708
2015-02-07,Quarter1,finishing,Saturday,Team2,0.8,3.94,1031.6,3000.0,0.0,0.0,0.0,0.0,25.0,1.050666667
2015-02-07,Quarter1,sewing,Saturday,Team2,0.8,22.52,1186.0,6900.0,113.0,0.0,0.0,0.0,58.0,1.000018551
2015-02-07,Quarter1,sewing,Saturday,Team3,0.8,22.52,1060.0,6840.0,100.0,0.0,0.0,0.0,57.0,0.950185965
2015-02-07,Quarter1,sewing,Saturday,Team1,0.8,22.52,1534.0,6780.0,88.0,0.0,0.0,0.0,57.0,0.900135693
2015-02-07,Quarter1,sewing,Saturday,Team10,0.8,22.52,1142.0,6720.0,88.0,0.0,0.0,0.0,56.0,0.900129762
2015-02-07,Quarter1,finishing,Saturday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.899111111
2015-02-07,Quarter1,finishing,Saturday,Team1,0.8,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.870083333
2015-02-07,Quarter1,finishing,Saturday,Team6,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.845833333
2015-02-07,Quarter1,sewing,Saturday,Team12,0.8,15.26,1021.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-07,Quarter1,sewing,Saturday,Team9,0.8,29.12,829.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.799963218
2015-02-07,Quarter1,finishing,Saturday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.771583333
2015-02-07,Quarter1,sewing,Saturday,Team6,0.75,18.79,813.0,1560.0,34.0,0.0,0.0,0.0,33.0,0.750520115
2015-02-07,Quarter1,sewing,Saturday,Team11,0.75,10.05,677.0,3240.0,45.0,0.0,0.0,0.0,27.0,0.750027778
2015-02-07,Quarter1,finishing,Saturday,Team7,0.7,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.715766667
2015-02-07,Quarter1,sewing,Saturday,Team7,0.7,24.26,658.0,6960.0,0.0,270.0,45.0,0.0,58.0,0.662270115
2015-02-07,Quarter1,sewing,Saturday,Team4,0.6,30.1,486.0,6780.0,30.0,0.0,0.0,1.0,57.0,0.600224189
2015-02-07,Quarter1,sewing,Saturday,Team5,0.7,30.1,687.0,7500.0,0.0,0.0,0.0,0.0,59.0,0.545657673
2015-02-07,Quarter1,finishing,Saturday,Team4,0.8,4.3,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.447916667
2015-02-07,Quarter1,sewing,Saturday,Team8,0.7,24.26,652.0,6840.0,0.0,300.0,37.0,0.0,57.0,0.365318713
2015-02-08,Quarter2,sewing,Sunday,Team2,0.8,22.52,1233.0,6900.0,113.0,0.0,0.0,0.0,57.5,1.000018551
2015-02-08,Quarter2,finishing,Sunday,Team7,0.7,4.15,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.928680556
2015-02-08,Quarter2,sewing,Sunday,Team10,0.8,22.52,1388.0,6720.0,88.0,0.0,0.0,0.0,56.0,0.9008
2015-02-08,Quarter2,sewing,Sunday,Team1,0.8,22.52,1615.0,6780.0,88.0,0.0,0.0,0.0,56.5,0.900135693
2015-02-08,Quarter2,sewing,Sunday,Team3,0.8,22.52,1283.0,6720.0,88.0,0.0,0.0,0.0,56.0,0.900129762
2015-02-08,Quarter2,finishing,Sunday,Team1,0.8,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.893066667
2015-02-08,Quarter2,finishing,Sunday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.891555556
2015-02-08,Quarter2,finishing,Sunday,Team2,0.8,3.94,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,0.875555556
2015-02-08,Quarter2,finishing,Sunday,Team8,0.7,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.840888889
2015-02-08,Quarter2,sewing,Sunday,Team12,0.8,15.26,1026.0,2880.0,63.0,0.0,0.0,0.0,34.0,0.800355208
2015-02-08,Quarter2,sewing,Sunday,Team9,0.8,29.12,909.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.799963218
2015-02-08,Quarter2,sewing,Sunday,Team6,0.75,18.79,670.0,3960.0,34.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-08,Quarter2,sewing,Sunday,Team11,0.75,10.05,629.0,3240.0,45.0,0.0,0.0,0.0,27.0,0.750027778
2015-02-08,Quarter2,sewing,Sunday,Team5,0.7,30.1,754.0,7020.0,0.0,0.0,0.0,0.0,58.5,0.700618234
2015-02-08,Quarter2,finishing,Sunday,Team6,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.610208333
2015-02-08,Quarter2,finishing,Sunday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.607416667
2015-02-08,Quarter2,sewing,Sunday,Team4,0.65,30.1,712.0,6780.0,44.0,0.0,0.0,1.0,56.5,0.568259587
2015-02-08,Quarter2,sewing,Sunday,Team7,0.7,24.26,148.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.355534483
2015-02-08,Quarter2,sewing,Sunday,Team8,0.7,24.26,154.0,6840.0,0.0,0.0,0.0,0.0,57.0,0.353259649
2015-02-09,Quarter2,finishing,Monday,Team2,0.8,3.94,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,1.057962963
2015-02-09,Quarter2,finishing,Monday,Team1,0.8,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.962016667
2015-02-09,Quarter2,sewing,Monday,Team10,0.8,22.52,1127.0,120.0,88.0,0.0,0.0,0.0,56.0,0.9008
2015-02-09,Quarter2,sewing,Monday,Team1,0.8,22.52,1506.0,3600.0,70.0,0.0,0.0,0.0,57.0,0.900509044
2015-02-09,Quarter2,sewing,Monday,Team2,0.8,22.52,1413.0,360.0,70.0,0.0,0.0,0.0,57.0,0.900477825
2015-02-09,Quarter2,finishing,Monday,Team6,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.888125
2015-02-09,Quarter2,sewing,Monday,Team12,0.8,15.26,970.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-09,Quarter2,sewing,Monday,Team3,0.8,22.52,1271.0,5400.0,50.0,0.0,0.0,0.0,57.0,0.800161172
2015-02-09,Quarter2,sewing,Monday,Team9,0.8,29.12,1073.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.799963218
2015-02-09,Quarter2,sewing,Monday,Team4,0.7,30.1,767.0,3300.0,50.0,0.0,0.0,1.0,57.0,0.790003236
2015-02-09,Quarter2,sewing,Monday,Team11,0.75,10.05,103.0,0.0,45.0,0.0,0.0,0.0,54.0,0.750648148
2015-02-09,Quarter2,finishing,Monday,Team8,0.35,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.707111111
2015-02-09,Quarter2,sewing,Monday,Team5,0.7,30.1,773.0,7020.0,40.0,0.0,0.0,0.0,58.0,0.700618234
2015-02-09,Quarter2,finishing,Monday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.697708333
2015-02-09,Quarter2,sewing,Monday,Team6,0.75,18.79,708.0,4080.0,0.0,0.0,0.0,0.0,34.0,0.612517157
2015-02-09,Quarter2,sewing,Monday,Team7,0.35,30.1,842.0,6960.0,0.0,0.0,0.0,1.0,58.0,0.350301724
2015-02-09,Quarter2,sewing,Monday,Team8,0.35,30.1,901.0,6960.0,0.0,0.0,0.0,1.0,58.0,0.350301724
2015-02-09,Quarter2,finishing,Monday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.272
2015-02-10,Quarter2,finishing,Tuesday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,1.004888889
2015-02-10,Quarter2,finishing,Tuesday,Team2,0.8,3.94,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,0.966759259
2015-02-10,Quarter2,sewing,Tuesday,Team10,0.8,22.52,1268.0,0.0,88.0,0.0,0.0,0.0,56.0,0.90063244
2015-02-10,Quarter2,sewing,Tuesday,Team1,0.8,22.52,1546.0,0.0,88.0,0.0,0.0,0.0,57.0,0.90047076
2015-02-10,Quarter2,sewing,Tuesday,Team3,0.8,22.52,813.0,0.0,88.0,0.0,0.0,0.0,57.0,0.90047076
2015-02-10,Quarter2,sewing,Tuesday,Team2,0.8,22.52,1512.0,0.0,88.0,0.0,0.0,0.0,57.0,0.899984058
2015-02-10,Quarter2,finishing,Tuesday,Team1,0.8,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.853666667
2015-02-10,Quarter2,sewing,Tuesday,Team9,0.8,29.12,1263.0,2160.0,38.0,0.0,0.0,0.0,58.0,0.8008
2015-02-10,Quarter2,sewing,Tuesday,Team12,0.8,15.26,900.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-10,Quarter2,finishing,Tuesday,Team4,0.7,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.796755556
2015-02-10,Quarter2,sewing,Tuesday,Team6,0.75,18.79,640.0,2400.0,0.0,0.0,0.0,0.0,34.0,0.750797009
2015-02-10,Quarter2,sewing,Tuesday,Team11,0.8,10.05,13.0,3240.0,34.0,0.0,0.0,0.0,54.0,0.750648148
2015-02-10,Quarter2,sewing,Tuesday,Team5,0.75,30.1,855.0,7020.0,45.0,0.0,0.0,0.0,58.0,0.750356125
2015-02-10,Quarter2,finishing,Tuesday,Team8,0.35,4.15,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.703770833
2015-02-10,Quarter2,sewing,Tuesday,Team4,0.7,30.1,855.0,7020.0,40.0,0.0,0.0,1.0,58.0,0.700618234
2015-02-10,Quarter2,finishing,Tuesday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.6895
2015-02-10,Quarter2,finishing,Tuesday,Team6,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.628333333
2015-02-10,Quarter2,sewing,Tuesday,Team7,0.5,30.1,1025.0,6960.0,23.0,0.0,0.0,1.0,58.0,0.500801724
2015-02-10,Quarter2,sewing,Tuesday,Team8,0.5,30.1,1061.0,6960.0,30.0,0.0,0.0,1.0,58.0,0.393548851
2015-02-11,Quarter2,finishing,Wednesday,Team4,0.7,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,1.033155556
2015-02-11,Quarter2,finishing,Wednesday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,1.02
2015-02-11,Quarter2,sewing,Wednesday,Team2,0.8,22.52,1557.0,0.0,90.0,0.0,0.0,0.0,57.5,1.000344928
2015-02-11,Quarter2,sewing,Wednesday,Team1,0.8,22.52,1498.0,0.0,113.0,0.0,0.0,0.0,57.0,1.000065789
2015-02-11,Quarter2,finishing,Wednesday,Team8,0.35,4.15,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.994375
2015-02-11,Quarter2,finishing,Wednesday,Team2,0.8,3.94,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,0.912037037
2015-02-11,Quarter2,finishing,Wednesday,Team5,0.7,4.15,1155.2,240.0,0.0,0.0,0.0,0.0,2.0,0.87
2015-02-11,Quarter2,sewing,Wednesday,Team10,0.8,22.52,598.0,0.0,75.0,0.0,0.0,0.0,56.0,0.850364583
2015-02-11,Quarter2,sewing,Wednesday,Team6,0.8,18.79,656.0,3480.0,38.0,0.0,0.0,0.0,34.0,0.800947475
2015-02-11,Quarter2,sewing,Wednesday,Team12,0.8,15.26,854.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-11,Quarter2,sewing,Wednesday,Team9,0.8,29.12,609.0,3240.0,50.0,0.0,0.0,0.0,58.0,0.800144144
2015-02-11,Quarter2,sewing,Wednesday,Team5,0.75,30.1,788.0,7380.0,56.0,0.0,0.0,0.0,59.5,0.750406233
2015-02-11,Quarter2,sewing,Wednesday,Team8,0.6,30.1,1069.0,4560.0,30.0,0.0,0.0,1.0,58.0,0.714410494
2015-02-11,Quarter2,sewing,Wednesday,Team4,0.7,30.1,667.0,5940.0,40.0,0.0,0.0,1.0,59.5,0.700588406
2015-02-11,Quarter2,finishing,Wednesday,Team1,0.8,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.618361111
2015-02-11,Quarter2,sewing,Wednesday,Team7,0.6,30.1,829.0,3360.0,23.0,0.0,0.0,1.0,58.0,0.600070513
2015-02-11,Quarter2,finishing,Wednesday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.54175
2015-02-11,Quarter2,sewing,Wednesday,Team3,0.8,22.52,11.0,6840.0,0.0,0.0,0.0,1.0,57.0,0.536901754
2015-02-11,Quarter2,sewing,Wednesday,Team11,0.35,11.41,434.0,3240.0,0.0,0.0,0.0,1.0,52.0,0.507903226
2015-02-12,Quarter2,sewing,Thursday,Team1,0.8,22.52,1397.0,0.0,138.0,0.0,0.0,0.0,57.0,1.100483918
2015-02-12,Quarter2,finishing,Thursday,Team4,0.7,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,1.096633333
2015-02-12,Quarter2,sewing,Thursday,Team2,0.8,22.52,1327.0,0.0,113.0,0.0,0.0,0.0,57.5,1.000344928
2015-02-12,Quarter2,finishing,Thursday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.838666667
2015-02-12,Quarter2,sewing,Thursday,Team12,0.8,15.26,894.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-12,Quarter2,finishing,Thursday,Team8,0.35,4.15,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.755486111
2015-02-12,Quarter2,sewing,Thursday,Team5,0.75,30.1,610.0,7080.0,56.0,0.0,0.0,0.0,59.0,0.750799435
2015-02-12,Quarter2,sewing,Thursday,Team6,0.8,18.79,779.0,3960.0,0.0,0.0,0.0,0.0,33.0,0.688017677
2015-02-12,Quarter2,finishing,Thursday,Team1,0.8,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.664875
2015-02-12,Quarter2,finishing,Thursday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.656666667
2015-02-12,Quarter2,sewing,Thursday,Team4,0.7,30.1,419.0,7080.0,0.0,0.0,0.0,1.0,59.0,0.637711864
2015-02-12,Quarter2,finishing,Thursday,Team2,0.8,3.94,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,0.601944444
2015-02-12,Quarter2,finishing,Thursday,Team5,0.7,4.15,1155.2,240.0,0.0,0.0,0.0,0.0,2.0,0.58
2015-02-12,Quarter2,sewing,Thursday,Team7,0.65,30.1,909.0,7080.0,0.0,0.0,0.0,1.0,59.0,0.535677966
2015-02-12,Quarter2,sewing,Thursday,Team11,0.5,11.41,1039.0,2280.0,0.0,0.0,0.0,2.0,55.0,0.50012336
2015-02-12,Quarter2,sewing,Thursday,Team9,0.8,29.12,14.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.497885057
2015-02-12,Quarter2,sewing,Thursday,Team8,0.65,30.1,1193.0,7080.0,0.0,0.0,0.0,1.0,59.0,0.463403955
2015-02-12,Quarter2,sewing,Thursday,Team10,0.8,22.52,10.0,6000.0,0.0,0.0,0.0,0.0,50.0,0.441392
2015-02-12,Quarter2,sewing,Thursday,Team3,0.35,30.1,770.0,6960.0,0.0,0.0,0.0,1.0,58.0,0.350301724
2015-02-14,Quarter2,sewing,Saturday,Team1,0.8,22.52,1416.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409
2015-02-14,Quarter2,finishing,Saturday,Team7,0.7,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.929277778
2015-02-14,Quarter2,finishing,Saturday,Team4,0.75,4.15,998.4,2400.0,0.0,0.0,0.0,0.0,20.0,0.902916667
2015-02-14,Quarter2,finishing,Saturday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.800888889
2015-02-14,Quarter2,sewing,Saturday,Team12,0.8,15.26,942.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-14,Quarter2,sewing,Saturday,Team2,0.8,22.52,674.0,3660.0,63.0,0.0,0.0,0.0,57.0,0.80037492
2015-02-14,Quarter2,finishing,Saturday,Team1,0.8,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.796208333
2015-02-14,Quarter2,sewing,Saturday,Team4,0.75,30.1,481.0,7140.0,0.0,0.0,0.0,1.0,59.0,0.750392157
2015-02-14,Quarter2,sewing,Saturday,Team5,0.75,30.1,664.0,7140.0,56.0,0.0,0.0,0.0,59.0,0.750392157
2015-02-14,Quarter2,finishing,Saturday,Team8,0.7,4.15,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.725625
2015-02-14,Quarter2,sewing,Saturday,Team8,0.7,30.1,824.0,5160.0,0.0,0.0,0.0,1.0,60.0,0.700206125
2015-02-14,Quarter2,sewing,Saturday,Team7,0.7,30.1,957.0,7200.0,0.0,0.0,0.0,1.0,60.0,0.602
2015-02-14,Quarter2,sewing,Saturday,Team11,0.6,11.41,1039.0,2280.0,23.0,0.0,0.0,2.0,55.0,0.600447507
2015-02-14,Quarter2,sewing,Saturday,Team6,0.8,18.79,822.0,4080.0,0.0,0.0,0.0,0.0,34.0,0.557252451
2015-02-14,Quarter2,sewing,Saturday,Team3,0.5,30.1,1261.0,6960.0,30.0,0.0,0.0,1.0,58.0,0.500801724
2015-02-14,Quarter2,finishing,Saturday,Team6,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.483333333
2015-02-14,Quarter2,finishing,Saturday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.238041667
2015-02-15,Quarter3,finishing,Sunday,Team1,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,1.1204375
2015-02-15,Quarter3,finishing,Sunday,Team2,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,1.108125
2015-02-15,Quarter3,sewing,Sunday,Team1,0.8,22.52,1420.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409
2015-02-15,Quarter3,finishing,Sunday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.876444444
2015-02-15,Quarter3,sewing,Sunday,Team12,0.8,15.26,1120.0,1440.0,50.0,0.0,0.0,0.0,34.0,0.800806306
2015-02-15,Quarter3,finishing,Sunday,Team5,0.75,4.15,1155.2,240.0,0.0,0.0,0.0,0.0,2.0,0.760833333
2015-02-15,Quarter3,sewing,Sunday,Team5,0.8,30.1,679.0,7140.0,0.0,0.0,0.0,0.0,59.5,0.722568627
2015-02-15,Quarter3,finishing,Sunday,Team11,0.6,2.9,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.715333333
2015-02-15,Quarter3,sewing,Sunday,Team7,0.7,30.1,881.0,7080.0,0.0,0.0,0.0,1.0,59.0,0.700632768
2015-02-15,Quarter3,sewing,Sunday,Team8,0.7,30.1,507.0,5880.0,40.0,2.0,10.0,1.0,59.0,0.700573099
2015-02-15,Quarter3,sewing,Sunday,Team6,0.75,18.79,814.0,4080.0,0.0,0.0,0.0,0.0,34.0,0.681598039
2015-02-15,Quarter3,sewing,Sunday,Team11,0.65,11.41,700.0,2640.0,23.0,0.0,0.0,2.0,53.0,0.650223718
2015-02-15,Quarter3,finishing,Sunday,Team8,0.7,4.15,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.605208333
2015-02-15,Quarter3,finishing,Sunday,Team6,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.604166667
2015-02-15,Quarter3,sewing,Sunday,Team4,0.75,30.1,919.0,7140.0,0.0,0.0,0.0,1.0,59.5,0.598627451
2015-02-15,Quarter3,sewing,Sunday,Team3,0.6,30.1,1361.0,6960.0,30.0,0.0,0.0,1.0,58.0,0.475718391
2015-02-15,Quarter3,sewing,Sunday,Team2,0.8,22.52,12.0,6900.0,0.0,0.0,0.0,0.0,57.5,0.432122899
2015-02-15,Quarter3,finishing,Sunday,Team4,0.75,4.15,998.4,2400.0,0.0,0.0,0.0,0.0,20.0,0.287041667
2015-02-15,Quarter3,sewing,Sunday,Team9,0.5,18.79,1688.0,5280.0,0.0,0.0,0.0,1.0,54.0,0.283054487
2015-02-16,Quarter3,sewing,Monday,Team1,0.8,22.52,1422.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409
2015-02-16,Quarter3,finishing,Monday,Team9,0.8,3.94,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.960433333
2015-02-16,Quarter3,finishing,Monday,Team12,0.8,4.08,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.891555556
2015-02-16,Quarter3,finishing,Monday,Team3,0.5,4.15,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.864583333
2015-02-16,Quarter3,sewing,Monday,Team3,0.65,30.1,1263.0,600.0,63.0,0.0,0.0,1.0,58.0,0.802243319
2015-02-16,Quarter3,sewing,Monday,Team5,0.8,30.1,461.0,0.0,0.0,0.0,0.0,0.0,59.0,0.800980392
2015-02-16,Quarter3,sewing,Monday,Team12,0.8,15.26,1079.0,3720.0,38.0,0.0,0.0,0.0,34.0,0.800312375
2015-02-16,Quarter3,finishing,Monday,Team6,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.773333333
2015-02-16,Quarter3,sewing,Monday,Team6,0.75,18.79,895.0,3960.0,0.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-16,Quarter3,sewing,Monday,Team4,0.75,30.1,912.0,7020.0,0.0,0.0,0.0,1.0,58.0,0.750356125
2015-02-16,Quarter3,finishing,Monday,Team4,0.75,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.722333333
2015-02-16,Quarter3,sewing,Monday,Team7,0.7,30.1,784.0,600.0,30.0,0.0,0.0,1.0,59.0,0.700459889
2015-02-16,Quarter3,finishing,Monday,Team5,0.75,4.15,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.629416667
2015-02-16,Quarter3,sewing,Monday,Team8,0.7,30.1,7.0,7080.0,27.0,2.0,10.0,2.0,59.0,0.621971751
2015-02-16,Quarter3,sewing,Monday,Team11,0.7,11.41,680.0,2160.0,30.0,0.0,0.0,2.0,54.0,0.565972222
2015-02-16,Quarter3,sewing,Monday,Team10,0.6,18.22,1131.0,5280.0,0.0,0.0,0.0,1.0,44.0,0.35542803
